id,Region,Rooms,Area,Price,Street,Zip,City,Latitude,Longitude
6856,Basel-Landschaft,3.5,67,1789,Falkenstr. 12,4103,Bottmingen,47.51861572265625,7.56790828704834
6857,Basel-Landschaft,3.5,77,1574,Im Wilacker 15,4106,Therwil,47.50475311279297,7.558937072753906
6859,Basel-Landschaft,2.5,62,1570,Bruderholzstrasse 34,4102,Binningen,47.5363883972168,7.577110290527344
6860,Basel-Landschaft,3.5,84,1740,Heissglandstrasse 42,4132,Muttenz,47.52574920654297,7.655404090881348
6861,Basel-Landschaft,4.5,94,1991,Ramlinsburgerstr. 5,4410,Liestal,47.47471237182617,7.745606422424316
6862,Basel-Landschaft,3.0,86,1820,Baselmattweg 215,4123,Allschwil,47.56062698364258,7.558830261230469
6863,Basel-Landschaft,4.0,82,1670,Wiedenhubstrasse 45,4410,Liestal,47.487640380859375,7.726073265075684
6864,Basel-Landschaft,2.0,55,1340,Zwinglistr. 9,4127,Birsfelden,47.55619812011719,7.619662761688232
6865,Basel-Landschaft,4.5,92,1691,Kesselweg 41,4410,Liestal,47.49740982055664,7.726015090942383
6866,Basel-Landschaft,4.5,97,1860,Hauptstrasse 21,4304,Giebenach,47.52348327636719,7.746968746185303
6867,Basel-Landschaft,3.5,70,1934,Rohrhagstrasse 4,4104,Oberwil BL,47.51725387573242,7.566380977630615
6868,Basel-Landschaft,4.0,85,2190,Habshagstrasse 6,4153,Reinach BL,47.50712585449219,7.600415229797363
6869,Basel-Landschaft,3.0,70,2070,Therwilerstrasse 11,4142,Munchenstein,47.5244255065918,7.605783939361572
6870,Basel-Landschaft,2.5,73,2200,Herrenweg 6,4153,Reinach,47.4924430847168,7.593787670135498
6871,Basel-Landschaft,4.5,98,2577,Sandweg 61,4123,Allschwil,47.55173873901367,7.557168483734131
6872,Basel-Landschaft,4.0,78,1800,Heissglandstrasse 41,4132,Muttenz,47.52639389038086,7.654927730560303
6873,Basel-Landschaft,4.5,116,2205,Bahnhofstrasse 2,4242,Laufen,47.42010498046875,7.5014567375183105
6874,Basel-Landschaft,3.5,102,2250,Stallenmattstr. 22,4104,Oberwil BL,47.51982498168945,7.562692165374756
6875,Basel-Landschaft,3.5,82,2090,Unterm Stallen 13,4104,Oberwil BL,47.51845169067383,7.560856342315674
6876,Basel-Landschaft,3.5,93,2290,Unterm Stallen 13,4104,Oberwil BL,47.51845169067383,7.560856342315674
6878,Basel-Landschaft,2.0,51,1220,Heissglandstrasse 15,4132,Muttenz,47.5268669128418,7.653374195098877
6879,Basel-Landschaft,4.5,107,2850,Baselmattweg 135,4123,Allschwil,47.55754089355469,7.551063060760498
6881,Basel-Landschaft,4.5,110,2050,Ribi 2,4466,Ormalingen,47.46892547607422,7.869893550872803
6882,Basel-Landschaft,3.5,95,2167,Heidenlochstrasse 96A,4410,Liestal,47.48023986816406,7.749497890472412
6883,Basel-Landschaft,2.5,68,1790,Heidenlochstrasse 96D,4410,Liestal,47.479881286621094,7.749263286590576
6884,Basel-Landschaft,3.5,78,2224,Larchenstrasse 15,4142,Munchenstein,47.52180480957031,7.613674640655518
6885,Basel-Landschaft,3.5,76,2224,Larchenstrasse 15,4142,Munchenstein,47.52180480957031,7.613674640655518
6886,Basel-Landschaft,4.5,97,2953,Larchenstrasse 15,4142,Munchenstein,47.52180480957031,7.613674640655518
6887,Basel-Landschaft,4.5,106,2485,Heidenlochstrasse 96g,4410,Liestal,47.47957229614258,7.749107360839844
6888,Basel-Landschaft,4.5,97,2410,Hofmattweg 25,4144,Arlesheim,47.50334167480469,7.618419170379639
6889,Basel-Landschaft,2.5,66,1590,Heidenlochstrasse 92,4410,Liestal,47.480918884277344,7.749230861663818
6890,Basel-Landschaft,4.0,116,2290,Bahnhofstrasse 2,4242,Laufen,47.42010498046875,7.5014567375183105
6891,Basel-Landschaft,3.5,113,2260,Bahnhofstrasse 2,4242,Laufen,47.42010498046875,7.5014567375183105
6892,Basel-Landschaft,4.5,123,2354,Schauenburgerstrasse 25,4410,Liestal,47.490234375,7.7202839851379395
6893,Basel-Landschaft,4.5,91,2275,Oristalstrasse 58,4410,Liestal,47.4797248840332,7.729848861694336
6894,Basel-Landschaft,3.5,86,1850,General Guisan-Str. 14,4144,Arlesheim,47.5011100769043,7.614408016204834
6895,Basel-Landschaft,3.0,65,1419,Seidenweg 22,4242,Laufen,47.421443939208984,7.502831935882568
6896,Basel-Landschaft,3.5,87,2042,Emma-Herwegh-Platz 1,4410,Liestal,47.48561477661133,7.7299675941467285
6897,Basel-Landschaft,3.0,72,1820,Binningerstrasse 55,4104,Oberwil BL,47.51653289794922,7.558696269989014
6898,Basel-Landschaft,4.5,88,1750,Alemannenstrasse 18,4106,Therwil,47.504356384277344,7.551091194152832
6899,Basel-Landschaft,3.5,100,2400,In der Rutti 11,4105,Biel-Benken BL,47.509193420410156,7.53494119644165
6900,Basel-Landschaft,5.5,114,2240,Hammerstr. 2,4414,Fullinsdorf,,
6901,Basel-Landschaft,5.0,115,2140,Tramstrasse 24,4133,Pratteln,47.51985549926758,7.695566654205322
6902,Basel-Landschaft,4.5,118,2740,Gartenstrasse 21,4147,Aesch BL,47.46934127807617,7.594690322875977
6903,Basel-Landschaft,4.0,89,2641,Rheinfelderstrasse 12,4127,Birsfelden,47.549476623535156,7.625980377197266
6904,Basel-Landschaft,2.5,69,1915,Hauptstrasse 17,4450,Sissach,47.462425231933594,7.816288471221924
6905,Basel-Landschaft,4.0,92,2150,Rheinparkstrasse 5,4127,Birsfelden,47.557193756103516,7.623978137969971
6906,Basel-Landschaft,4.0,81,1730,Ergolzstrasse 36,4414,Fullinsdorf,47.504878997802734,7.725270748138428
6907,Basel-Landschaft,4.5,94,2080,Hauptstr. 76,4142,Munchenstein,,
6908,Basel-Landschaft,3.5,87,1785,Baslerstrasse 341,4123,Allschwil,47.5579719543457,7.562863826751709
6909,Basel-Landschaft,3.0,75,1820,Rheinparkstrasse 3,4127,Birsfelden,47.557254791259766,7.6226677894592285
6911,Basel-Landschaft,3.0,68,1693,Farnsburgerstr. 2,4133,Pratteln,47.520633697509766,7.692515850067139
6912,Basel-Landschaft,3.0,66,1605,Birseckstrasse 35,4142,Munchenstein,47.525569915771484,7.615679740905762
6913,Basel-Landschaft,4.5,112,2320,Bettenstrasse 18,4123,Allschwil,47.55165481567383,7.550721168518066
6914,Basel-Landschaft,1.0,26,980,Ergolzstrasse 22,4414,Fullinsdorf,47.5040168762207,7.725133895874023
6915,Basel-Landschaft,4.5,113,3160,Baumgartenweg 1,4104,Oberwil BL,47.516143798828125,7.554894924163818
6916,Basel-Landschaft,4.5,88,1695,Alemannenstrasse 16,4106,Therwil,47.50421905517578,7.551080226898193
6917,Basel-Landschaft,4.5,108,2327,St.Jakobstr. 60,4147,Aesch,47.47955322265625,7.5981125831604
6918,Basel-Landschaft,1.0,30,1095,Buchenstrasse 64,4142,Munchenstein,47.514892578125,7.611057758331299
6920,Basel-Landschaft,2.5,87,1860,Rampenweg 2,4242,Laufen,47.42036819458008,7.502725124359131
6921,Basel-Landschaft,4.5,148,2150,Hauptstrasse 19,4304,Giebenach,47.52338790893555,7.746819496154785
6922,Basel-Landschaft,3.5,74,1580,Kammermattweg 10,4107,Ettingen,47.48601150512695,7.5476250648498535
6923,Basel-Landschaft,3.5,91,1840,Hauptstrasse 44,4142,Munchenstein,47.51109313964844,7.620830059051514
6924,Basel-Landschaft,3.5,70,1908,Burgfeldermattweg 17,4123,Allschwil,47.554195404052734,7.539896011352539
6925,Basel-Landschaft,1.0,28,870,Eggstr. 15,4402,Frenkendorf,47.50453567504883,7.716240882873535
6926,Basel-Landschaft,4.0,98,1950,Oskar Biderstrasse 21,4410,Liestal,,
6927,Basel-Landschaft,3.5,62,1960,Parkstrasse 34,4102,Binningen,47.53444290161133,7.572489261627197
6928,Basel-Landschaft,3.0,59,1400,Schillerstr. 10,4127,Birsfelden,47.55636978149414,7.6195902824401855
6929,Basel-Landschaft,4.5,89,1770,Frenkenstrasse 10,4410,Liestal,47.47777557373047,7.741858005523682
6930,Basel-Landschaft,3.5,89,1810,Arisdorferstrasse 16,4410,Liestal,47.48564529418945,7.740741729736328
6931,Basel-Landschaft,2.5,65,1990,Heissglandstrasse 19,4132,Muttenz,47.526607513427734,7.654082775115967
6932,Basel-Landschaft,4.0,88,2150,Rheinparkstrasse 5,4127,Birsfelden,47.557193756103516,7.623978137969971
6933,Basel-Landschaft,5.5,130,3670,Lutzelbachweg 15a,4123,Allschwil,47.55021286010742,7.533696174621582
6934,Basel-Landschaft,3.5,93,2530,Langegasse 129,4104,Oberwil BL,47.508148193359375,7.560731887817383
6935,Basel-Landschaft,2.5,70,1677,Emma-Herwegh-Platz 1,4410,Liestal,47.48561477661133,7.7299675941467285
6936,Basel-Landschaft,4.5,105,1990,Bahnhofstrasse 16,4242,Laufen,47.4193229675293,7.502012252807617
6938,Basel-Landschaft,3.5,85,2199,Burgfeldermattweg 13,4123,Allschwil,47.55393981933594,7.539551734924316
6939,Basel-Landschaft,4.0,100,2350,Mausackerweg 71,4153,Reinach BL,47.50938415527344,7.597110271453857
6940,Basel-Landschaft,3.5,86,1905,Kappelibodenweg 46,4132,Muttenz,47.5330810546875,7.62930154800415
6941,Basel-Landschaft,4.5,158,3990,Gartenstrasse 21,4147,Aesch BL,47.46934127807617,7.594690322875977
6942,Basel-Landschaft,3.0,75,1680,Bottmingerstrasse 35,4142,Munchenstein,47.522953033447266,7.606539726257324
6943,Basel-Landschaft,3.5,86,1740,Lettenweg 8,4123,Allschwil,47.550628662109375,7.542537212371826
6945,Basel-Landschaft,4.0,138,2890,Kanonengasse 24,4410,Liestal,47.483760833740234,7.735733509063721
6946,Basel-Landschaft,4.0,85,1860,Kirchgasse 3,4124,Schonenbuch,47.53767395019531,7.501912593841553
6947,Basel-Landschaft,3.0,67,1630,Rheinparkstrasse 6,4127,Birsfelden,47.55677795410156,7.621976375579834
6948,Basel-Landschaft,4.5,101,1990,Arisdorferstrasse 10,4410,Liestal,47.48619079589844,7.7408342361450195
6949,Basel-Landschaft,1.5,49,1420,Falkenstr. 12,4103,Bottmingen,47.51861572265625,7.56790828704834
6950,Basel-Landschaft,2.0,54,1300,Zwinglistr. 9,4127,Birsfelden,47.55619812011719,7.619662761688232
6951,Basel-Landschaft,5.0,96,1650,Bleihollenweg 2,4242,Laufen,47.421180725097656,7.514003276824951
6952,Basel-Landschaft,3.5,69,2285,Rheinstrasse 69,4410,Liestal,47.4927978515625,7.724568843841553
6953,Basel-Landschaft,3.0,79,1960,Habshagstr. 13,4153,Reinach BL,47.505767822265625,7.599960803985596
6954,Basel-Landschaft,3.0,82,1620,Hauptstrasse 52,4127,Birsfelden,47.55350112915039,7.6209001541137695
6955,Basel-Landschaft,4.0,88,2195,Christoph Merian-Strasse 6,4142,Munchenstein,47.528228759765625,7.619691371917725
6956,Basel-Landschaft,3.0,67,1350,Hohenweg 3,4438,Langenbruck,47.35148620605469,7.765144348144531
6957,Basel-Landschaft,3.5,65,1720,Mattweg 86,4144,Arlesheim,47.50242233276367,7.616785049438477
6958,Basel-Landschaft,3.0,97,1540,Zinsmattweg 1,4436,Oberdorf BL,47.39258575439453,7.748257160186768
6959,Basel-Landschaft,4.5,152,3500,Bergweg 22,4450,Sissach,47.46616744995117,7.8162641525268555
6960,Basel-Landschaft,5.0,113,2295,Schafmattweg 78,4102,Binningen,47.5311393737793,7.570288181304932
6961,Basel-Landschaft,2.0,48,1255,Schafmattweg 78,4102,Binningen,47.5311393737793,7.570288181304932
6962,Basel-Landschaft,4.5,97,2325,Hofmattweg 25,4144,Arlesheim,47.50334167480469,7.618419170379639
6963,Basel-Landschaft,4.5,116,2350,Bahnhofstrasse 2,4242,Laufen,47.42010498046875,7.5014567375183105
6964,Basel-Landschaft,4.5,117,2380,Fliederweg 4,4410,Liestal,47.48284149169922,7.739020824432373
6965,Basel-Landschaft,3.5,74,2200,Lettenweg 85,4123,Allschwil,47.54884338378906,7.550137996673584
6966,Basel-Landschaft,3.5,76,1750,Weststrasse 17,4242,Laufen,47.420806884765625,7.496942520141602
6967,Basel-Landschaft,2.5,72,1905,Grienmattweg 2,4410,Liestal,47.48686981201172,7.7343902587890625
6968,Basel-Landschaft,4.5,115,2300,Bahnhofstrasse 2,4242,Laufen,47.42010498046875,7.5014567375183105
6969,Basel-Landschaft,4.0,89,2100,Christoph Merian-Strasse 2,4142,Munchenstein,47.52898025512695,7.619874000549316
6970,Basel-Landschaft,3.5,72,1645,Itingerstrasse 10,4450,Sissach,47.463218688964844,7.808895111083984
6971,Basel-Landschaft,5.5,106,1900,Alfred Scherrer-Strasse 16,4222,Zwingen,47.43556594848633,7.533154487609863
6972,Basel-Landschaft,3.0,64,1290,Eggrainweg 24,4402,Frenkendorf,47.509490966796875,7.717353820800781
6973,Basel-Landschaft,4.5,210,5475,Parkweg 2,4144,Arlesheim,47.48961639404297,7.615080833435059
6974,Basel-Landschaft,3.5,91,2140,Wartenbergstrasse 64,4133,Pratteln,47.51884460449219,7.6806535720825195
6975,Basel-Landschaft,3.5,89,1870,Bundtenweg 12,4242,Laufen,47.418338775634766,7.50040864944458
6976,Basel-Landschaft,4.5,112,2340,Bettenstrasse 18,4123,Allschwil,47.55165481567383,7.550721168518066
6977,Basel-Landschaft,4.0,71,1400,Hargelenstrasse 30,4435,Niederdorf,47.40673065185547,7.754364013671875
6978,Basel-Landschaft,3.0,68,1460,Baslerstrasse 192,4123,Allschwil,47.55217361450195,7.549633502960205
6979,Basel-Landschaft,4.0,76,1600,Oberer Burghaldenweg 3,4410,Liestal,47.491817474365234,7.73037576675415
6980,Basel-Landschaft,3.0,58,1560,Hofgasse 6,4147,Aesch BL,47.465721130371094,7.598140716552734
6983,Basel-Landschaft,4.0,86,1620,Parkweg 3,4450,Sissach,47.46310806274414,7.807278633117676
6985,Basel-Landschaft,4.5,111,2140,Hauptstrasse 22,4457,Diegten,47.407508850097656,7.808823585510254
6986,Basel-Landschaft,3.5,59,1920,Parkstrasse 34,4102,Binningen,47.53444290161133,7.572489261627197
6987,Basel-Landschaft,3.0,61,1170,Laimatt 1,4438,Langenbruck,47.35145950317383,7.765836715698242
6988,Basel-Landschaft,3.5,73,1450,Neusatzreben 1,4133,Pratteln,47.52244567871094,7.709798812866211
6989,Basel-Landschaft,3.0,72,1720,Steinbuhlallee 168,4123,Allschwil,47.54954147338867,7.557504653930664
6990,Basel-Landschaft,4.5,84,1880,Ergolzstrasse 24,4414,Fullinsdorf,47.50416946411133,7.724600791931152
6991,Basel-Landschaft,4.5,85,1690,Steinackerstrasse 40,4147,Aesch,47.4747428894043,7.595823764801025
6992,Basel-Landschaft,4.5,98,1793,Strengenfeldweg 1,4222,Zwingen,47.438785552978516,7.5371479988098145
6993,Basel-Landschaft,4.5,106,2120,Fasanenstrasse 20,4402,Frenkendorf,47.50662612915039,7.716546535491943
6994,Basel-Landschaft,4.5,95,2625,Rosenstr. 31,4410,Liestal,47.483646392822266,7.742013931274414
6995,Basel-Landschaft,3.5,90,1750,Witterswilerstrasse 19,4107,Ettingen,47.48245620727539,7.541069984436035
6996,Basel-Landschaft,4.5,114,2290,Binningerstrasse 42,4153,Reinach BL,47.50216293334961,7.593698978424072
6997,Basel-Landschaft,4.5,137,2890,Kanonengasse 24,4410,Liestal,47.483760833740234,7.735733509063721
6998,Basel-Landschaft,3.5,102,2540,Bottmingerstr. 7,4102,Binningen,47.53669738769531,7.575666904449463
6999,Basel-Landschaft,3.5,97,2326,Bruderholzstrasse 8,4102,Binningen,47.537349700927734,7.5765838623046875
7000,Basel-Landschaft,3.5,64,1715,Ringstrasse 119,4106,Therwil,47.501792907714844,7.547353267669678
7001,Basel-Landschaft,4.5,130,2770,Unterer Rainweg 3,4414,Fullinsdorf,47.506351470947266,7.731869697570801
7002,Basel-Landschaft,3.0,75,1650,Schalbergstrasse 18,4153,Reinach BL,47.488922119140625,7.591463565826416
7003,Basel-Landschaft,4.0,79,1525,Prattlerstr. 10,4402,Frenkendorf,47.50423049926758,7.713217258453369
7004,Basel-Landschaft,4.5,95,2352,Rosenstr. 31,4410,Liestal,47.483646392822266,7.742013931274414
7005,Basel-Landschaft,2.5,55,1190,Viehmarktgasse 7,4242,Laufen,47.421424865722656,7.500024318695068
7006,Basel-Landschaft,4.5,85,1600,Steinackerstrasse 42,4147,Aesch,47.47488021850586,7.595789909362793
7007,Basel-Landschaft,2.0,48,896,Burggartenstr. 5,4133,Pratteln,47.52170944213867,7.693338394165039
7008,Basel-Landschaft,3.5,93,2082,Reinacherstr. 3,4106,Therwil,47.49827575683594,7.559279441833496
7009,Basel-Landschaft,3.5,67,1460,Gehrenackerstr. 13,4133,Pratteln,47.52045440673828,7.7044148445129395
7010,Basel-Landschaft,2.5,62,1680,Unterm Stallen 15,4104,Oberwil BL,47.5187873840332,7.561157703399658
7011,Basel-Landschaft,3.5,74,1900,Baselmattweg 223,4123,Allschwil,47.56076431274414,7.559575080871582
7013,Basel-Landschaft,3.5,64,1350,Wyhlenstrasse 12,4133,Pratteln,47.5316162109375,7.709519386291504
7014,Basel-Landschaft,2.0,36,1140,Trottenstrasse 3,4402,Frenkendorf,47.49934387207031,7.720156669616699
7015,Basel-Landschaft,3.5,71,1738,Wartenbergstr. 34,4133,Pratteln,47.51774978637695,7.685037612915039
7016,Basel-Landschaft,1.5,37,890,Frenkenstrasse 12,4410,Liestal,47.477783203125,7.741774082183838
7017,Basel-Landschaft,4.5,79,2180,Falkenstr. 6,4103,Bottmingen,47.519222259521484,7.568655014038086
7018,Basel-Landschaft,3.0,62,1460,Baslerstrasse 194,4123,Allschwil,47.55209732055664,7.549790382385254
7019,Basel-Landschaft,3.5,96,2380,Baselmattweg 184,4123,Allschwil,47.5592041015625,7.557660102844238
7020,Basel-Landschaft,3.0,73,1346,Schafmattweg 80,4102,Binningen,47.530914306640625,7.570178985595703
7021,Basel-Landschaft,4.5,78,1650,Baslerstrasse 53,4133,Pratteln,47.52122497558594,7.686013221740723
7022,Basel-Landschaft,3.0,70,1560,Oberwilerstrasse 31,4102,Binningen,47.53486251831055,7.571520805358887
7023,Basel-Landschaft,3.5,95,3020,Therwilerstrasse 5A,4103,Bottmingen,47.52294158935547,7.572132587432861
7024,Basel-Landschaft,4.0,84,1850,Guterstrasse 18,4402,Frenkendorf,47.499298095703125,7.719820976257324
7026,Basel-Landschaft,3.5,81,1820,Unterwartweg 31,4132,Muttenz,47.531368255615234,7.6254801750183105
7027,Basel-Landschaft,4.5,83,1920,Im Gwidem 13,4147,Aesch BL,47.47864532470703,7.601851940155029
7028,Basel-Landschaft,3.5,74,2035,Lettenweg 85,4123,Allschwil,47.54884338378906,7.550137996673584
7029,Basel-Landschaft,3.5,112,2300,Allmendstrasse 14,4410,Liestal,47.48280334472656,7.739771842956543
7030,Basel-Landschaft,3.5,73,1715,Lettenweg 115,4123,Allschwil,47.548248291015625,7.552006244659424
7031,Basel-Landschaft,2.5,64,1608,Weststrasse 15a,4242,Laufen,47.42049789428711,7.497175216674805
7032,Basel-Landschaft,3.0,74,1689,Binningerstrasse 56,4104,Oberwil BL,47.5163688659668,7.55808162689209
7033,Basel-Landschaft,3.5,74,1755,Weststrasse 15,4242,Laufen,47.42044448852539,7.49668025970459
7034,Basel-Landschaft,4.5,118,2573,Reuslistrasse 43 h,4450,Sissach,,
7035,Basel-Landschaft,3.5,77,1913,Weststrasse 13,4242,Laufen,47.4205322265625,7.496259689331055
7036,Basel-Landschaft,4.5,146,1920,Feldstrasse 10,4416,Bubendorf,47.45649337768555,7.736982822418213
7037,Basel-Landschaft,3.0,78,1572,Oberwilerstr. 6,4142,Munchenstein,,
7038,Basel-Landschaft,3.5,78,1928,Weststrasse 9,4242,Laufen,47.420509338378906,7.495820999145508
7039,Basel-Landschaft,3.5,73,1685,Lettenweg 113,4123,Allschwil,47.54880905151367,7.551656246185303
7040,Basel-Landschaft,3.0,75,1594,Lindenstrasse 33,4102,Binningen,47.53062438964844,7.569613456726074
7041,Basel-Landschaft,4.5,93,2210,Oberwilerstrasse 34,4107,Ettingen,47.487403869628906,7.551567554473877
7042,Basel-Landschaft,3.5,88,2025,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7043,Basel-Landschaft,2.5,63,1800,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7044,Basel-Landschaft,5.5,180,3490,Ermitagestrasse 9,4144,Arlesheim,47.494651794433594,7.620572090148926
7045,Basel-Landschaft,3.5,70,1834,Mittlerer Kreis 27,4106,Therwil,47.497894287109375,7.553456783294678
7046,Basel-Landschaft,3.0,63,1420,Ringstrasse 16,4414,Fullinsdorf,47.50863265991211,7.722508430480957
7047,Basel-Landschaft,2.0,51,1170,Eggstr. 47,4402,Frenkendorf,47.507869720458984,7.716826915740967
7048,Basel-Landschaft,3.5,83,2990,Waldeckweg 4,4102,Binningen,47.533287048339844,7.574485778808594
7049,Basel-Landschaft,2.5,56,1630,Spitzgartenweg 1,4123,Allschwil,47.55171585083008,7.540741443634033
7050,Basel-Landschaft,1.0,24,800,In der Rutti 11,4105,Biel-Benken BL,47.509193420410156,7.53494119644165
7051,Basel-Landschaft,4.0,158,2390,Frenkenstrasse 41,4434,Holstein,47.41773986816406,7.76347017288208
7052,Basel-Landschaft,3.5,74,1790,Blauenstrasse 1,4127,Birsfelden,47.5516471862793,7.628371715545654
7053,Basel-Landschaft,2.0,86,1692,Birsmattstrasse 44,4106,Therwil,47.50331115722656,7.548019886016846
7054,Basel-Landschaft,2.5,69,2210,Hasenrainstrasse 24,4102,Binningen,47.543949127197266,7.565989971160889
7055,Basel-Landschaft,2.5,70,1615,Bruckmattstrasse 3,4441,Thurnen,47.458492279052734,7.82703161239624
7056,Basel-Landschaft,4.5,98,2550,Dornacherweg 83,4153,Reinach BL,47.50198745727539,7.601274013519287
7057,Basel-Landschaft,3.0,61,1470,Birsstrasse 11,4132,Muttenz,47.537227630615234,7.624477863311768
7058,Basel-Landschaft,3.5,68,1730,Lilienstrasse 31/33,4123,Allschwil,,
7059,Basel-Landschaft,3.5,88,1890,St. Jakobstrasse 71,4133,Pratteln,47.5199089050293,7.682285785675049
7060,Basel-Landschaft,4.5,93,1800,Kammermattweg 10,4107,Ettingen,47.48601150512695,7.5476250648498535
7061,Basel-Landschaft,2.5,63,1820,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7062,Basel-Landschaft,3.5,88,2130,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7063,Basel-Landschaft,3.5,83,1930,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7064,Basel-Landschaft,3.5,83,2170,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7065,Basel-Landschaft,3.5,88,2085,Im Bruggrain 7,4153,Reinach BL,47.488101959228516,7.606147289276123
7066,Basel-Landschaft,2.5,70,1650,Bundtenweg 12,4242,Laufen,47.418338775634766,7.50040864944458
7067,Basel-Landschaft,3.5,73,1920,Auf den Fiechten 11,4147,Aesch BL,47.479942321777344,7.596085548400879
7068,Basel-Landschaft,4.5,105,2750,Dornacherweg 81,4153,Reinach BL,47.50190734863281,7.601475238800049
7069,Basel-Landschaft,3.5,86,2205,Baselstrasse 70,4153,Reinach BL,47.502227783203125,7.600971221923828
7070,Basel-Landschaft,3.0,60,1635,Baumgartenweg 5,4127,Birsfelden,47.5528564453125,7.624083518981934
7071,Basel-Landschaft,3.5,83,1650,Strengenfeldweg 3,4222,Zwingen,47.438682556152344,7.537033557891846
7072,Basel-Landschaft,3.5,80,1940,Blauenstrasse 1,4127,Birsfelden,47.5516471862793,7.628371715545654
7073,Basel-Landschaft,2.0,46,1210,Barengasse 18,4127,Birsfelden,47.55390167236328,7.619195938110352
7074,Basel-Landschaft,3.0,65,1545,Parkallee 11,4123,Allschwil,47.554847717285156,7.553443431854248
7076,Basel-Landschaft,4.0,99,2170,Heidenlochstrasse 8,4410,Liestal,47.48577117919922,7.741293430328369
7077,Basel-Landschaft,3.5,76,2270,Ziegelweg 16,4102,Binningen,47.532470703125,7.568549156188965
7078,Basel-Landschaft,4.0,82,1630,Prattlerstrasse 7,4402,Frenkendorf,47.504188537597656,7.7128400802612305
7079,Basel-Landschaft,3.5,79,1970,Rothausstrasse 7,4132,Muttenz,47.52509307861328,7.655810356140137
7080,Basel-Landschaft,2.0,58,1430,Dornacherstrasse 89,4147,Aesch BL,47.478424072265625,7.602747440338135
7081,Basel-Landschaft,3.0,76,1365,Bleihollenweg 24,4242,Laufen,47.42174530029297,7.511806964874268
7082,Basel-Landschaft,2.5,65,1500,Oberwilerstrasse 31,4107,Ettingen,47.48584747314453,7.550693511962891
7083,Basel-Landschaft,4.0,83,1810,Oberwilerstrasse 129,4102,Binningen,47.52947235107422,7.569260597229004
7085,Basel-Landschaft,3.0,75,1410,Binningerstrasse 8,4123,Allschwil,47.55165481567383,7.539959907531738
7086,Basel-Landschaft,5.5,173,3150,Guterstrasse 9,4133,Pratteln,47.522247314453125,7.690952301025391
7087,Basel-Landschaft,3.5,82,2395,Margarethenstrasse 41,4102,Binningen,47.53661346435547,7.577927589416504
7088,Basel-Landschaft,3.5,103,2600,Dornacherweg 81,4153,Reinach BL,47.50190734863281,7.601475238800049
7089,Basel-Landschaft,2.0,48,1350,Burggartenstr. 7,4133,Pratteln,47.52151870727539,7.693376064300537
7090,Basel-Landschaft,2.5,98,2380,Bottmingerstr. 7,4102,Binningen,47.53669738769531,7.575666904449463
7091,Basel-Landschaft,4.5,102,2211,Bruckmattstrasse 3,4441,Thurnen,47.458492279052734,7.82703161239624
7092,Basel-Landschaft,2.0,47,1340,Heidenlochstrasse 80,4410,Liestal,47.48160934448242,7.749240875244141
7093,Basel-Landschaft,2.5,72,1850,Hauptstrasse 17,4450,Sissach,47.462425231933594,7.816288471221924
7094,Basel-Landschaft,4.5,83,2120,Bettenstrasse 38/40,4123,Allschwil,,
7095,Basel-Landschaft,3.5,68,1730,Bettenstrasse 38/40,4123,Allschwil,,
7096,Basel-Landschaft,3.0,65,1540,Joh. Bruderlin-Str. 12,4132,Muttenz,47.527408599853516,7.649954795837402
7097,Basel-Landschaft,2.5,61,1470,Mausackerweg 71,4153,Reinach BL,47.50938415527344,7.597110271453857
7099,Basel-Landschaft,3.5,68,1710,Lilienstrasse 31/33,4123,Allschwil,,
7100,Basel-Landschaft,4.5,110,2130,Kesselweg 21,4410,Liestal,47.49462127685547,7.7265119552612305
7101,Basel-Landschaft,3.0,79,1972,Jurastrasse 32,4147,Aesch BL,47.467933654785156,7.599853992462158
7102,Basel-Landschaft,4.0,94,2200,Im Wilacker 19,4106,Therwil,47.50444030761719,7.55842924118042
7103,Basel-Landschaft,3.0,62,1660,Ringstrasse 121,4106,Therwil,47.501678466796875,7.5473809242248535
7104,Basel-Landschaft,3.5,85,1900,Hauptstrasse 26,4457,Diegten,47.40796661376953,7.808736801147461
7105,Basel-Landschaft,2.0,64,1830,Akazienweg 18,4147,Aesch BL,47.48518753051758,7.605818748474121
7106,Basel-Landschaft,3.0,65,1460,Prattelerstrasse 12,4132,Muttenz,47.52784729003906,7.649853706359863
7107,Basel-Landschaft,4.5,92,1900,Unterer Burghaldenweg 2,4410,Liestal,47.49246597290039,7.7292938232421875
7108,Basel-Landschaft,2.0,48,1250,Schillerstr. 10,4127,Birsfelden,47.55636978149414,7.6195902824401855
7109,Basel-Landschaft,4.0,76,1595,Wuhrweg 34,4450,Sissach,47.46807098388672,7.808701038360596
7110,Basel-Landschaft,2.5,62,1800,Hofmattweg 81,4144,Arlesheim,47.5068359375,7.617506980895996
