"id","Region","Rooms","Area","Price","Street","Zip","City"
6309,Basel-Stadt,"4","90","2050",Weiherweg 82,"4054",Basel
6310,Basel-Stadt,"3.5","90","2200",Bruderholzallee 130,"4059",Basel
6312,Basel-Stadt,"1","32","1709",Eisenbahnweg 2c,"4058",Basel
6313,Basel-Stadt,"1.5","41","870",Wettsteinanlage 48,"4125",Riehen
6314,Basel-Stadt,"1","33","890",Oberwilerstrasse 36,"4054",Basel
6315,Basel-Stadt,"4","82","1630",Furkastrasse 70,"4054",Basel
6316,Basel-Stadt,"3","65","1520",Wendelinsgasse 20,"4125",Riehen
6317,Basel-Stadt,"3","84","1596",Klybeckstrasse 40,"4057",Basel
6318,Basel-Stadt,"3","60","1690",Barenfelserstrasse 3,"4057",Basel
6319,Basel-Stadt,"1","13","890",Klybeckstrasse,"4057",Basel
6321,Basel-Stadt,"1","14","790",Bartenheimerstrasse,"4055",Basel
6322,Basel-Stadt,"3","68","1920",Gustav-Wenkstrasse 36,"4056",Basel
6323,Basel-Stadt,"2","100","1955",Kleinhuningerstrasse 207,"4057",Basel
6324,Basel-Stadt,"2","39","1080",Ahornstrasse 23,"4055",Basel
6325,Basel-Stadt,"2.5","56","1510",Aussere Baselstrasse 59,"4125",Riehen
6326,Basel-Stadt,"1","29","1228",Solothurnerstrasse 13,"4053",Basel
6327,Basel-Stadt,"2","65","1890",St. Jakobs-Strasse 12,"4052",Basel
6328,Basel-Stadt,"3","67","1950",Stellimattweg 40,"4125",Riehen
6330,Basel-Stadt,"2.5","55","1960",St. Alban-Anlage 40,"4052",Basel
6331,Basel-Stadt,"4.5","130","3924",Lautengartenstrasse 7,"4052",Basel
6332,Basel-Stadt,"2","54","1230",Bundnerstrasse 63,"4055",Basel
6333,Basel-Stadt,"3","60","1550",Schlossgasse 7,"4057",Basel
6335,Basel-Stadt,"1","49","2105",Eisenbahnweg 2,"4058",Basel
6336,Basel-Stadt,"2","42","1430",Elsasserstrasse 113,"4056",Basel
6337,Basel-Stadt,"4","84","2250",Hardstrasse 103,"4052",Basel
6339,Basel-Stadt,"2.5","50","1435",In den Ziegelhofen 20a,"4054",Basel
6340,Basel-Stadt,"3","67","1700",Frobenstrasse 23,"4053",Basel
6341,Basel-Stadt,"1.5","32","1195",In den Ziegelhofen 20a,"4054",Basel
6342,Basel-Stadt,"1.5","39","1195",In den Ziegelhofen 20a,"4054",Basel
6343,Basel-Stadt,"4","150","1950",Erlenstrasse 96,"4058",Basel
6344,Basel-Stadt,"2.5","54","1440",Entenweidstrasse 4,"4056",Basel
6345,Basel-Stadt,"2.5","57","1778",Lorracherstrasse 146,"4125",Riehen
6346,Basel-Stadt,"1","32","1120",Maulbeerstrasse 14,"4058",Basel
6347,Basel-Stadt,"3","84","1850",Sperrstrasse 107,"4057",Basel
6348,Basel-Stadt,"2.5","64","2040",Bechburgerstrasse 2,"4052",Basel
6349,Basel-Stadt,"3.5","92","3100",Thiersteinerrain 90,"4059",Basel
6350,Basel-Stadt,"3","83","1990",Entenweidstr. 84a,"4056",Basel
6351,Basel-Stadt,"2.5","100","2172",Herrengrabenweg 21,"4054",Basel
6352,Basel-Stadt,"1.5","91","2790",Munchensteinerstrasse 117,"4053",Basel
6353,Basel-Stadt,"3.5","70","1690",Paradiesstrasse 15,"4125",Riehen
6354,Basel-Stadt,"3.5","88","1740",St. Johanns-Ring 115,"4056",Basel
6355,Basel-Stadt,"3.5","118","3140",Lautengartenstrasse 9,"4052",Basel
6356,Basel-Stadt,"1.5","45","1150",Petersgraben 21,"4051",Basel
6357,Basel-Stadt,"2.5","67","1700",Metzerstrasse 16,"4056",Basel
6358,Basel-Stadt,"3","70","1430",Goschenenstrasse 10,"4054",Basel
6359,Basel-Stadt,"2","60","1395",Guterstrasse 320,"4053",Basel
6360,Basel-Stadt,"2","44","1080",Riehenteichstrasse 56,"4058",Basel
6361,Basel-Stadt,"1","17","1090",Riehenstrasse,"4058",Basel
6362,Basel-Stadt,"1","20","1190",Riehenstrasse,"4058",Basel
6363,Basel-Stadt,"1","34","1410",Riehenstrasse,"4058",Basel
6364,Basel-Stadt,"2","63","2445",Oberer Rheinweg 25,"4058",Basel
6365,Basel-Stadt,"2","38","1195",Mulhauserstrasse 86,"4056",Basel
6366,Basel-Stadt,"2.5","57","1500",Dornacherstrasse 309,"4053",Basel
6367,Basel-Stadt,"5.5","156","4320",Pfeffingerstrasse 53,"4053",Basel
6368,Basel-Stadt,"3.5","150","3950",Gatternweg 15,"4125",Riehen
6369,Basel-Stadt,"3.5","79","1636",Kaysersbergerstrasse 35,"4053",Basel
6370,Basel-Stadt,"3","63","1694",Burgfelderstrasse 30,"4055",Basel
6371,Basel-Stadt,"1","30","1043",Unterer Rheinweg 104,"4057",Basel
6372,Basel-Stadt,"3","100","2355",Henric Petri-Strasse 26,"4051",Basel
6373,Basel-Stadt,"4.5","125","2905",Eisenbahnweg 18,"4058",Basel
6374,Basel-Stadt,"2.5","57","1600",Morgartenring 179,"4054",Basel
6375,Basel-Stadt,"4","103","2560",St. Alban-Ring 166,"4052",Basel
6376,Basel-Stadt,"3","73","1800",Sperrstrasse 109,"4057",Basel
6377,Basel-Stadt,"2","34","1360",Hammerstrasse 193,"4057",Basel
6378,Basel-Stadt,"1","31","1120",Schonaustrasse 20,"4058",Basel
6379,Basel-Stadt,"7","161","3393",St. Alban-Ring 166,"4052",Basel
6380,Basel-Stadt,"1","28","965",Breisacherstr. 95,"4057",Basel
6381,Basel-Stadt,"2.5","71","1710",Nafelserstrasse 23,"4055",Basel
6382,Basel-Stadt,"3","70","1440",Blauenstrasse 1,"4054",Basel
6383,Basel-Stadt,"4","106","2207",Offenburgerstrasse 61,"4057",Basel
6384,Basel-Stadt,"4","82","1599",Elsasserstrasse 254,"4056",Basel
6385,Basel-Stadt,"5","120","3600",Aeussere Baslerstr. 329,"4125",Riehen
6386,Basel-Stadt,"2","60","1980",Landskronstrasse 4,"4056",Basel
6387,Basel-Stadt,"2","58","1530",Rosentalstrasse 27,"4058",Basel
6388,Basel-Stadt,"3","69","2006",Florastrasse 14,"4057",Basel
6389,Basel-Stadt,"2","47","1315",Barenfelserstrasse 9,"4057",Basel
6390,Basel-Stadt,"2","50","1150",Mullheimerstrasse 93,"4057",Basel
6391,Basel-Stadt,"3.5","72","1750",Dornacherstrasse 89,"4053",Basel
6392,Basel-Stadt,"3.5","100","2650",Freie Strasse 105,"4051",Basel
6393,Basel-Stadt,"2.5","125","2500",Unterer Rheinweg 96,"4057",Basel
6394,Basel-Stadt,"3","70","1380",St. Johanns-Vorstadt 29,"4056",Basel
6395,Basel-Stadt,"2.5","57","1500",Dornacherstrasses 309,"4053",Basel
6396,Basel-Stadt,"3","76","1900",Johanniterstrasse 11,"4056",Basel
6397,Basel-Stadt,"3.5","113","2940",Leuengasse 2,"4057",Basel
6398,Basel-Stadt,"3","92","1820",Gartnerstrasse 55,"4057",Basel
6399,Basel-Stadt,"3.5","61","1690",Klingentalstrasse 53,"4057",Basel
6400,Basel-Stadt,"4","86","2120",Ensisheimerstrasse 15,"4055",Basel
6401,Basel-Stadt,"2.5","40","1550",Frobenstrasse 55,"4053",Basel
6402,Basel-Stadt,"3.5","129","3950",Eisenbahnweg,"4058",Basel
6403,Basel-Stadt,"4.5","82","2110",Gasstrasse 66,"4056",Basel
6404,Basel-Stadt,"3","43","2094",Reverenzgasslein 2,"4058",Basel
6405,Basel-Stadt,"3","73","1580",Wanderstrasse 4,"4054",Basel
6406,Basel-Stadt,"1.5","31","1360",Mullheimerstrasse 147,"4057",Basel
6408,Basel-Stadt,"3.5","104","2210",Austrasse 54,"4051",Basel
6409,Basel-Stadt,"3.5","85","1890",Frobenstrasse 55,"4053",Basel
6410,Basel-Stadt,"3","68","1540",Allschwilerstrasse 46,"4055",Basel
6411,Basel-Stadt,"2","30","1280",Bleichestrasse 13,"4058",Basel
6412,Basel-Stadt,"2","56","1286",Gundeldingerstrasse 464,"4053",Basel
6413,Basel-Stadt,"1.5","49","1650",Munchensteinerstrasse 117,"4053",Basel
6414,Basel-Stadt,"3.5","76","1900",Thiersteinerallee 54,"4053",Basel
6415,Basel-Stadt,"4","133","4620",Muhlenberg 5,"4052",Basel
6416,Basel-Stadt,"2","44","1375",Gasstrasse 66,"4056",Basel
6417,Basel-Stadt,"3","81","1795",Gellertstrasse 30,"4052",Basel
6418,Basel-Stadt,"2","54","1290",Muespacherstrasse 65,"4055",Basel
6419,Basel-Stadt,"2","33","1250",Bleichestrasse 13,"4058",Basel
6420,Basel-Stadt,"3","77","1690",St. Alban-Ring 162,"4052",Basel
6421,Basel-Stadt,"3","64","1661",Barenfelserstrasse 9,"4057",Basel
6422,Basel-Stadt,"2","50","1300",Gundeldingerstrasse 435,"4053",Basel
6423,Basel-Stadt,"2.5","60","1880",Leonhardsberg 10,"4051",Basel
6424,Basel-Stadt,"2.5","48","1650",Holeestrasse 7,"4054",Basel
6426,Basel-Stadt,"2","45","1137",Wintergasse 2,"4056",Basel
6427,Basel-Stadt,"2","60","1637",Mulhauserstr. 146,"4056",Basel
6428,Basel-Stadt,"4","78","1640",Nafelserstrasse 23,"4055",Basel
6429,Basel-Stadt,"1","30","850",Lorracherstrasse 152,"4125",Riehen
6430,Basel-Stadt,"2","62","1450",Oetlingerstrasse 156,"4057",Basel
6431,Basel-Stadt,"1.5","45","1125",Oetlingerstrasse 156,"4057",Basel
6432,Basel-Stadt,"3","73","1492",Pfeffingerstrasse 52,"4053",Basel
6433,Basel-Stadt,"2","52","1360",Jagerstrasse 4,"4058",Basel
6434,Basel-Stadt,"2","63","1695",Guterstrasse 172,"4053",Basel
6435,Basel-Stadt,"2.5","66","1920",Sevogelstrasse 56,"4052",Basel
6436,Basel-Stadt,"3.5","90","2090",Eisenbahnweg 18,"4058",Basel
6437,Basel-Stadt,"4","140","2695",Spalenring 138,"4054",Basel
6438,Basel-Stadt,"4","98","2765",Holbeinstrasse 19,"4051",Basel
6439,Basel-Stadt,"4","71","2150",Sperrstrasse 107,"4057",Basel
6440,Basel-Stadt,"1.5","26","1250",Mattenstrasse 52,"4058",Basel
6441,Basel-Stadt,"3.5","75","1600",In den Ziegelhofen 67,"4054",Basel
6442,Basel-Stadt,"3","111","3450",Eisenbahnweg,"4058",Basel
6443,Basel-Stadt,"2","45","1745",Bechburgerstrasse 5,"4052",Basel
6444,Basel-Stadt,"1.5","48","1415",Grellingerstrasse 35,"4052",Basel
6445,Basel-Stadt,"3","90","2400",Hegenheimerstrasse 95,"4055",Basel
6447,Basel-Stadt,"2","80","2110",Mulhauserstr. 119,"4056",Basel
6448,Basel-Stadt,"2.5","96","1600",Vogesenstrasse 85,"4056",Basel
6449,Basel-Stadt,"1.5","31","1360",Mullheimerstrasse 147,"4057",Basel
6450,Basel-Stadt,"3","78","1606",Schauenburgerstrasse 39,"4052",Basel
6451,Basel-Stadt,"3","92","1940",St. Johanns-Ring 34,"4056",Basel
6453,Basel-Stadt,"3.5","70","1950",Eptingerstrasse 15,"4052",Basel
6454,Basel-Stadt,"3","92","1980",Hammerstrasse 147,"4057",Basel
6456,Basel-Stadt,"2","80","2150",Leonhardsgraben 15,"4051",Basel
6457,Basel-Stadt,"2.5","78","1829",Sperrstrasse 9,"4057",Basel
6458,Basel-Stadt,"2","61","1390",Wattstrasse 6,"4056",Basel
6459,Basel-Stadt,"4.5","95","2300",Florastrasse 39,"4057",Basel
6460,Basel-Stadt,"2","50","1345",In den Klostermatten 26,"4052",Basel
6461,Basel-Stadt,"2.5","91","3600",Sankt Johanns-Platz 27,"4056",Basel
6462,Basel-Stadt,"3.5","90","1682",Birsstrasse,"4052",Basel
6463,Basel-Stadt,"2","58","1790",Fasanenstrasse 124,"4058",Basel
6464,Basel-Stadt,"3.5","77","1680",Brombacherstrasse 11,"4057",Basel
6466,Basel-Stadt,"2","50","950",Kleinhuningerstrasse 193,"4057",Basel
6467,Basel-Stadt,"2","42","1350",Jacob Burckhardt-Strasse 86,"4052",Basel
6469,Basel-Stadt,"2","45","1100",Nasenweg 22,"4052",Basel
6470,Basel-Stadt,"2.5","55","1350",Schonaustrasse 53,"4058",Basel
6472,Basel-Stadt,"3","60","1790",Gasstrasse 8,"4056",Basel
6473,Basel-Stadt,"2.5","50","1250",Kleinhuningerstrasse 138,"4057",Basel
6474,Basel-Stadt,"1","20","850",Rebgasse 30,"4058",Basel
6475,Basel-Stadt,"1","35","820",Oltingerstrasse 33,"4055",Basel
6476,Basel-Stadt,"2","44","1220",Lorracherstrasse 152,"4125",Riehen
6477,Basel-Stadt,"3","65","1535",Ackerstrasse 27,"4057",Basel
6478,Basel-Stadt,"3","77","1675",St. Alban-Ring 162,"4052",Basel
6479,Basel-Stadt,"3","68","1590",Bundnerstrasse 23,"4055",Basel
6480,Basel-Stadt,"2","53","1175",Rudolfstrasse 11,"4054",Basel
6481,Basel-Stadt,"1.5","38","1500",Eisenbahnweg 16,"4058",Basel
6482,Basel-Stadt,"2","52","1307",Pfeffingerstrasse 54,"4053",Basel
6483,Basel-Stadt,"2.5","90","2400",Gstaltenrainweg 14,"4125",Riehen
6485,Basel-Stadt,"2.5","67","1500",Metzerstrasse 16,"4056",Basel
6487,Basel-Stadt,"2","55","1366",Rudolfstrasse 15,"4054",Basel
6488,Basel-Stadt,"2.5","64","1560",Entenweidstrasse 4,"4056",Basel
6489,Basel-Stadt,"2.5","61","1550",Bruderholzallee 169,"4059",Basel
6490,Basel-Stadt,"2","38","1950",Schweizergasse 28,"4054",Basel
6491,Basel-Stadt,"1.5","30","1480",Schweizergasse 28,"4054",Basel
6492,Basel-Stadt,"1","18","1450",Delsbergerallee 92,"4053",Basel
6493,Basel-Stadt,"1.5","20","1550",Delsbergerallee 92,"4053",Basel
6494,Basel-Stadt,"3.5","92","1790",Gerstenweg,"4125",Riehen
6495,Basel-Stadt,"3.5","64","1510",Frobenstrasse,"4053",Basel
6496,Basel-Stadt,"2.5","62","1550",Bleichestrasse,"4058",Basel
6497,Basel-Stadt,"3.5","80","1750",Feldberstrasse 16 4057,"4057",Basel
6498,Basel-Stadt,"3.5","75","1950",Bollwerkstrasse 60,"4057",Basel
6499,Basel-Stadt,"3","70","1540",Bungestrasse 28,"4055",Basel
6504,Basel-Stadt,"3","73","1610",Schopfgasschen 2,"4125",Riehen
6505,Basel-Stadt,"2","60","1900",Webergasse 35,"4058",Basel
6507,Basel-Stadt,"3","75","1758",St. Alban-Ring 135,"4052",Basel
6508,Basel-Stadt,"2.5","50","1300",Nafelserstrasse 24,"4055",Basel
6511,Basel-Stadt,"3.5","142","2800",Sierenzerstrasse,"4055",Basel
6512,Basel-Stadt,"2","68","1750",Ramsteinerstrasse 16,"4052",Basel
6513,Basel-Stadt,"4.5","105","1825",eimeldingerweg 39,"4057",Basel
6514,Basel-Stadt,"1","33","1000",Feldbergstrasse 63,"4057",Basel
6515,Basel-Stadt,"1","12","790",Eptingerstrasse 15,"4052",Basel
6516,Basel-Stadt,"1.5","30","1950",Grunpfahlgasse,"4001",Basel
6517,Basel-Stadt,"3.5","80","1530",Lehenmattstrasse,"4053",Basel
6518,Basel-Stadt,"5.5","111","2265",St. Johanns-Parkweg 9,"4056",Basel
6521,Basel-Stadt,"2","65","1600",Rosentalstrasse 28,"4058",Basel
6522,Basel-Stadt,"1","15","150",St. Alban-Ring 135,"4052",Basel
6523,Basel-Stadt,"2.5","60","1568",Itelpfad 16,"4058",Basel
6538,Basel-Stadt,"2.5","54","3200",Badenstrasse 1,"4057",Basel
6539,Basel-Stadt,"1.5","22","1890",Ernst-Nobs-Platz 1,"4057",Basilea
6540,Basel-Stadt,"2.5","64","1585",Hochstrasse 87,"4053",Basel
6541,Basel-Stadt,"2.5","64","1585",Hochstrasse 87,"4053",Basel
6546,Basel-Landschaft,"4","101","2335",Untereggweg 15,"4147",Aesch
6547,Basel-Landschaft,"3.5","96","2120",Mittelgasse 5,"4402",Frenkendorf
6549,Basel-Landschaft,"4.5","102","2550",Neuweilerstrasse 1,"4124",Schonenbuch
6550,Basel-Landschaft,"2.5","47","1855",Oberdorfstrass 16,"4244",Roschenz
6551,Basel-Landschaft,"4.5","125","2995",Hinterkirchweg,"4153",Reinach BL
6552,Basel-Landschaft,"4.5","142","2940",Dalbenweg 18,"4416",Bubendorf
6553,Basel-Landschaft,"2.5","66","2500",Oberdorfstrasse 16,"4244",Roschenz
6554,Basel-Landschaft,"4.5","119","2760",Belchenring 63,"4123",Allschwil
6555,Basel-Landschaft,"3.5","63","2075",Oberdorfstrasse 16,"4244",Roschenz
6556,Basel-Landschaft,"4.5","129","3520",Grossmattweg 28,"4106",Therwil
6557,Basel-Landschaft,"3.5","84","1900",St.Jakobstr. 54,"4147",Aesch
6558,Basel-Landschaft,"3.5","68","1920",Neuweilerstrasse 1,"4124",Schonenbuch
6559,Basel-Landschaft,"2.5","55","1680",Neuweilerstrasse 1,"4124",Schonenbuch
6560,Basel-Landschaft,"4.5","109","2370",St.Jakobstr. 58,"4147",Aesch
6561,Basel-Landschaft,"4.5","108","3300",Allschwilerweg 67,"4102",Binningen
6562,Basel-Landschaft,"4.5","129","3520",Grossmattweg 28,"4106",Therwil
6563,Basel-Landschaft,"5","110","3145",Ruttiweg 34,"4144",Arlesheim
6564,Basel-Landschaft,"4","120","2750",Oberemattstrasse,"4133",Pratteln
6565,Basel-Landschaft,"3","70","2000",Arlesheimerstrasse 3,"4153",Reinach BL
6566,Basel-Landschaft,"4.5","111","1880",Waldstrasse 20,"4410",Liestal
6567,Basel-Landschaft,"2","65","1450",Reichensteinerstr. 10,"4153",Reinach BL
6568,Basel-Landschaft,"3","59","1420",Gen.Guisan-Str.6,"4144",Arlesheim
6569,Basel-Landschaft,"4.5","103","2040",Neumattstrasse 87a,"4455",Zunzgen
6575,Basel-Landschaft,"3.5","73","1790",Spitzwaldstrasse 205,"4123",Allschwil
6576,Basel-Landschaft,"5.5","132","2680",Im Schanzli 104-108,"4132",Muttenz
6577,Basel-Landschaft,"3.5","72","1866",St. Jakob-Str. 108c,"4132",Muttenz
6578,Basel-Landschaft,"4","86","1900",Baselmattweg 68,"4123",Allschwil
6579,Basel-Landschaft,"4","77","1740",Hofmattstrasse 1,"4415",Lausen
6580,Basel-Landschaft,"2","64","1420",Rheinparkstrasse 3,"4127",Birsfelden
6581,Basel-Landschaft,"4.5","108","2825",Bahnhofstrasse 1,"4144",Arlesheim
6582,Basel-Landschaft,"3","62","1580",Baselmattweg 66,"4123",Allschwil
6584,Basel-Landschaft,"3.5","100","1525",Hofgut Hinterberg 26,"4207",Bretzwil
6585,Basel-Landschaft,"3.5","99","2942",Oberwilerstrasse 4,"4106",Therwil
6586,Basel-Landschaft,"3","67","1540",Rheinparkstrasse 6,"4127",Birsfelden
6587,Basel-Landschaft,"4.5","109","2340",Untereggweg 11,"4147",Aesch
6588,Basel-Landschaft,"3.5","64","1459",Wyhlenstrasse 22,"4133",Pratteln
6589,Basel-Landschaft,"3.5","64","1380",Wyhlenstrasse 22,"4133",Pratteln
6590,Basel-Landschaft,"3.5","64","1325",Wyhlenstrasse 16,"4133",Pratteln
6591,Basel-Landschaft,"3.5","94","2395",Hohenrainstr. 24a,"4133",Pratteln
6592,Basel-Landschaft,"3.5","94","2330",Hohenrainstr. 24a,"4133",Pratteln
6593,Basel-Landschaft,"3.5","83","1670",Muhlackerstr. 31,"4402",Frenkendorf
6594,Basel-Landschaft,"3.5","83","1835",Parkallee 12,"4123",Allschwil
6595,Basel-Landschaft,"3.5","85","2030",Muesmattweg 70-78a,"4123",Allschwil
6596,Basel-Landschaft,"3.5","64","1420",Wyhlenstrasse 22,"4133",Pratteln
6597,Basel-Landschaft,"3","67","1528",Prattlerstr. 10,"4402",Frenkendorf
6598,Basel-Landschaft,"3.5","65","1590",Heidenlochstrasse 84,"4410",Liestal
6599,Basel-Landschaft,"4.5","105","2737",Zollweidenstrasse 13,"4142",Munchenstein
6600,Basel-Landschaft,"3.5","93","2560",Langegasse 125,"4104",Oberwil BL
6601,Basel-Landschaft,"4.5","95","2052",Kurzelangeweg 36,"4132",Allschwil
6602,Basel-Landschaft,"4.5","92","2300",Hauptstrasse 17,"4415",Lausen
6604,Basel-Landschaft,"4.5","88","2230",Margarethenstrasse 100,"4102",Binningen
6605,Basel-Landschaft,"4.5","90","2980",Schweizeraustrasse 15,"4132",Muttenz
6606,Basel-Landschaft,"3.5","65","1480",Poststrasse 3,"4153",Reinach BL
6607,Basel-Landschaft,"3.5","80","2370",Birseckstrasse 32,"4142",Munchenstein
6608,Basel-Landschaft,"3","69","1570",Zehntenstrasse 104,"4133",Pratteln
6609,Basel-Landschaft,"3.5","86","1828",Kohlerweg 46,"4450",Sissach
6610,Basel-Landschaft,"4","100","1815",Hauptstrasse 36,"4450",Sissach
6611,Basel-Landschaft,"4.5","113","2800",Stadelmattweg 4,"4450",Sissach
6612,Basel-Landschaft,"4.5","88","1950",In der Spitzi 3,"4246",Wahlen b. Laufen
6613,Basel-Landschaft,"4.5","94","1710",Wahlenstrasse 37,"4242",Laufen
6614,Basel-Landschaft,"3","83","1860",Birsigstrasse 3,"4103",Bottmingen
6615,Basel-Landschaft,"3","67","1520",Akazienweg 14,"4147",Aesch BL
6616,Basel-Landschaft,"3","68","1560",Im Albantal 3,"4147",Aesch BL
6617,Basel-Landschaft,"3","79","1960",Jurastrasse 32,"4147",Aesch BL
6618,Basel-Landschaft,"3","70","1790",Amerikanerstrasse 36,"4102",Binningen
6619,Basel-Landschaft,"3","66","1830",Untertalweg 16,"4144",Arlesheim
6620,Basel-Landschaft,"4.5","119","2650",Waldeckweg 26,"4102",Binningen
6621,Basel-Landschaft,"3","68","1500",Nauweg 4,"4242",Laufen
6622,Basel-Landschaft,"4.5","107","1930",Viehmarktgasse 47,"4242",Laufen
6623,Basel-Landschaft,"3.5","85","1983",Aurorastrasse 1,"4410",Liestal
6624,Basel-Landschaft,"4.5","155","2490",In den Garten 2,"4304",Giebenach
6625,Basel-Landschaft,"4.5","133","2700",Hirslandweg 32,"4144",Arlesheim
6626,Basel-Landschaft,"2.5","80","1800",Zwingenstrasse 4,"4225",Brislach
6627,Basel-Landschaft,"3.5","90","2073",Gartenstrasse 38,"4147",Aesch BL
6628,Basel-Landschaft,"5.5","122","2870",Herrenweg 39,"4147",Aesch BL
6630,Basel-Landschaft,"2.5","63","1880",Einschlagweg 10,"4153",Reinach BL
6631,Basel-Landschaft,"3.5","104","1800",Hauptstrasse 24,"4147",Aesch BL
6632,Basel-Landschaft,"4.5","117","2350",Niederfeldweg 2,"4124",Schonenbuch
6633,Basel-Landschaft,"3.5","90","1860",Dammstrasse 8,"4104",Oberwil BL
6634,Basel-Landschaft,"3","69","1430",Weiermattstrasse 4,"4410",Liestal
6635,Basel-Landschaft,"3","66","1440",Therwilerstrassse 21,"4142",Munchenstein
6636,Basel-Landschaft,"3.5","104","2160",Gstaltenstrasse,"4416",Bubendorf
6637,Basel-Landschaft,"4","87","1920",Am Stausee 23,"4127",Birsfelden
6638,Basel-Landschaft,"4","87","2010",Am Stausee 23,"4127",Birsfelden
6639,Basel-Landschaft,"5.5","130","2490",Birsfelderstrasse 93,"4132",Muttenz
6640,Basel-Landschaft,"4.5","98","2100",Binningerstrasse 2,"4123",Allschwil
6641,Basel-Landschaft,"4","87","2020",Am Stausee 23,"4127",Birsfelden
6642,Basel-Landschaft,"4","90","1600",Hauptstrasse 62,"4127",Birsfelden
6643,Basel-Landschaft,"4","87","1930",Am Stausee 27,"4127",Birsfelden
6644,Basel-Landschaft,"3.5","99","2220",Im Reinacherhof 61-69a,"4153",Reinach BL
6645,Basel-Landschaft,"4.5","117","1920",Melchior Berri-Strasse 18,"4142",Munchenstein
6646,Basel-Landschaft,"5.5","259","5810",Schlossstrasse 1,"4133",Pratteln
6647,Basel-Landschaft,"3","63","1648",Steinbuhlallee 172,"4123",Allschwil
6648,Basel-Landschaft,"4.5","89","2380",Ausmattstrasse 9,"4132",Muttenz
6649,Basel-Landschaft,"4.5","117","1960",Am Ruschelbach 2,"4418",Reigoldswil
6650,Basel-Landschaft,"3.5","90","2717",Schlossstrasse 1,"4133",Pratteln
6651,Basel-Landschaft,"4.5","79","2141",Falkenstr. 6,"4103",Bottmingen
6652,Basel-Landschaft,"4.5","105","1845",Am Ruschelbach 4,"4418",Reigoldswil
6653,Basel-Landschaft,"4.5","158","2180",Flurstrasse 14,"4416",Bubendorf
6654,Basel-Landschaft,"3","69","1700",Tschapperliring 2,"4153",Reinach
6655,Basel-Landschaft,"3.5","91","1740",Im Pfauenhof 1,"4410",Liestal
6656,Basel-Landschaft,"4","157","2860",Kleine Allmend 11,"4450",Sissach
6657,Basel-Landschaft,"3.5","69","1550",Bettenstr. 51a,"4123",Allschwil
6658,Basel-Landschaft,"2.5","87","1850",Freilager-Platz 4,"4142",Munchenstein
6659,Basel-Landschaft,"3","81","2060",Wielandstr. 6,"4153",Reinach BL
6660,Basel-Landschaft,"3","65","1505",Muttenzerstr. 42,"4133",Pratteln
6661,Basel-Landschaft,"4.5","80","1830",Poststrasse 7,"4153",Reinach BL
6662,Basel-Landschaft,"2.5","94","2090",Freilager-Platz 6,"4142",Munchenstein
6663,Basel-Landschaft,"4.5","93","2350",Auf den Fiechten 9,"4147",Aesch BL
6664,Basel-Landschaft,"3.5","81","2150",Tschapperliring 2,"4153",Reinach
6665,Basel-Landschaft,"4.5","97","1970",Therwilerstrasse 21,"4107",Ettingen
6666,Basel-Landschaft,"4","131","2850",Wielandstr. 2,"4153",Reinach BL
6667,Basel-Landschaft,"3","80","1745",Lindenstr. 25,"4123",Allschwil
6668,Basel-Landschaft,"2","50","1450",Birsfelderstrasse 91,"4132",Muttenz
6669,Basel-Landschaft,"4.5","133","4190",Beundenstr. 6,"4103",Bottmingen
6670,Basel-Landschaft,"4.5","119","3210",Oberwilerstrasse 2,"4106",Therwil
6671,Basel-Landschaft,"4.5","99","1990",Ramlinsburgerstr. 4,"4410",Liestal
6672,Basel-Landschaft,"4","87","1930",Am Stausee 27,"4127",Birsfelden
